Time,Src_IP,Dst_IP,S_Port,D_Port,Flags,Len,Win,TTL,Seq,Ack,Payload_Size,IAT
19:16:26.514,10.0.2.125,10.0.3.10,31246,80,2,74,16367,64,2537537438,0,34,0.051
19:16:26.570,10.0.2.251,10.0.3.10,52792,80,1,95,20824,64,3312142486,0,55,0.056
19:16:26.654,10.0.2.252,10.0.3.10,34687,80,1,62,22753,64,1056567727,0,22,0.084
19:16:26.718,10.0.2.125,10.0.3.10,64212,80,2,84,17532,64,2444726091,0,44,0.064
19:16:26.786,10.0.2.119,10.0.3.10,9330,80,1,76,2534,64,1350508663,0,36,0.068
19:16:26.846,10.0.2.247,10.0.3.10,44747,80,2,63,11666,64,1584260258,0,23,0.06
19:16:26.934,10.0.2.192,10.0.3.10,44460,80,32,55,10287,64,715984114,0,15,0.088
19:16:27.018,10.0.2.116,10.0.3.10,7291,80,32,84,23289,64,2187970734,0,44,0.084
19:16:27.099,10.0.2.183,10.0.3.10,47140,80,18,74,21098,64,2208974558,0,34,0.081
19:16:27.186,10.0.2.52,10.0.3.10,58594,80,32,69,14178,64,3520074275,0,29,0.087
19:16:27.230,10.0.2.125,10.0.3.10,29706,80,18,92,23726,64,2946131557,0,52,0.044
19:16:27.286,10.0.2.117,10.0.3.10,24812,80,24,58,28466,64,212890197,0,18,0.056
19:16:27.363,10.0.2.119,10.0.3.10,49716,80,32,51,20770,64,677031549,0,11,0.077
19:16:27.414,10.0.2.247,10.0.3.10,60292,80,1,68,4820,64,1317614432,0,28,0.051
19:16:27.471,10.0.2.188,10.0.3.10,54070,80,18,71,3851,64,557743093,0,31,0.057
19:16:27.522,10.0.2.253,10.0.3.10,21665,80,24,81,23931,64,343844860,0,41,0.051
19:16:27.582,10.0.2.56,10.0.3.10,11631,80,18,60,15579,64,3634335450,0,20,0.06
19:16:27.670,10.0.2.250,10.0.3.10,29680,80,1,75,22773,64,349271392,0,35,0.088
19:16:27.755,10.0.2.191,10.0.3.10,32236,80,24,98,9718,64,1435082217,0,58,0.085
19:16:27.826,10.0.2.184,10.0.3.10,2653,80,18,51,10712,64,940775809,0,11,0.071
19:16:27.910,10.0.2.62,10.0.3.10,63488,80,18,52,16982,64,3520127396,0,12,0.084
19:16:27.959,10.0.2.189,10.0.3.10,2796,80,24,81,14146,64,1686309709,0,41,0.049
19:16:28.011,10.0.2.182,10.0.3.10,13514,80,18,61,15745,64,608256651,0,21,0.052
19:16:28.070,10.0.2.184,10.0.3.10,14740,80,1,75,2077,64,1650484068,0,35,0.059
19:16:28.134,10.0.2.181,10.0.3.10,8702,80,18,75,21898,64,240686403,0,35,0.064
19:16:28.178,10.0.2.63,10.0.3.10,26136,80,1,82,21229,64,614921199,0,42,0.044
19:16:28.227,10.0.2.250,10.0.3.10,36799,80,32,79,22802,64,2607411070,0,39,0.049
19:16:28.298,10.0.2.53,10.0.3.10,34691,80,32,51,18264,64,926796551,0,11,0.071
19:16:28.394,10.0.2.60,10.0.3.10,30661,80,18,67,6905,64,2428019209,0,27,0.096
19:16:28.466,10.0.2.253,10.0.3.10,30548,80,24,68,26064,64,2849030070,0,28,0.072
19:16:28.510,10.0.2.193,10.0.3.10,47875,80,24,69,5702,64,3129650974,0,29,0.044
19:16:28.558,10.0.2.187,10.0.3.10,57859,80,24,71,23071,64,235022957,0,31,0.048
19:16:28.602,10.0.2.188,10.0.3.10,45436,80,32,82,7459,64,2967493129,0,42,0.044
19:16:28.658,10.0.2.248,10.0.3.10,52211,80,24,98,16775,64,3471070930,0,58,0.056
19:16:28.722,10.0.2.116,10.0.3.10,55684,80,32,56,20610,64,877627298,0,16,0.064
19:16:28.798,10.0.2.191,10.0.3.10,39355,80,2,68,24837,64,2026844559,0,28,0.076
19:16:28.870,10.0.2.59,10.0.3.10,20047,80,18,71,3793,64,271095034,0,31,0.072
19:16:28.914,10.0.2.248,10.0.3.10,6689,80,24,50,17351,64,274783859,0,10,0.044
19:16:28.990,10.0.2.119,10.0.3.10,54719,80,1,72,17420,64,466510578,0,32,0.076
19:16:29.030,10.0.2.63,10.0.3.10,48411,80,24,59,4486,64,188994210,0,19,0.04
19:16:29.111,10.0.2.54,10.0.3.10,42549,80,18,89,25959,64,1529091412,0,49,0.081
19:16:29.191,10.0.2.129,10.0.3.10,57183,80,1,84,12538,64,1760155851,0,44,0.08
19:16:29.275,10.0.2.187,10.0.3.10,47885,80,24,71,7952,64,1290125378,0,31,0.084
19:16:29.367,10.0.2.118,10.0.3.10,51976,80,32,84,1597,64,2794924050,0,44,0.092
19:16:29.442,10.0.2.51,10.0.3.10,6547,80,24,83,19916,64,1367690481,0,43,0.075
19:16:29.529,10.0.2.250,10.0.3.10,19233,80,32,91,9543,64,1598340046,0,51,0.087
19:16:29.626,10.0.2.188,10.0.3.10,6550,80,24,52,8070,64,1290435021,0,12,0.097
19:16:29.670,10.0.2.251,10.0.3.10,57797,80,1,100,17811,64,3653691441,0,60,0.044
19:16:29.718,10.0.2.127,10.0.3.10,17237,80,1,96,11656,64,3440314179,0,56,0.048
19:16:29.818,10.0.2.56,10.0.3.10,50462,80,1,80,19998,64,2086125074,0,40,0.1
19:16:29.875,10.0.2.186,10.0.3.10,55898,80,1,89,1482,64,2630377653,0,49,0.057
19:16:29.934,10.0.2.189,10.0.3.10,20214,80,24,65,25820,64,1299330532,0,25,0.059
19:16:30.018,10.0.2.250,10.0.3.10,16528,80,24,67,23477,64,323427,0,27,0.084
19:16:30.070,10.0.2.120,10.0.3.10,27198,80,32,93,12587,64,482791488,0,53,0.052
19:16:30.162,10.0.2.185,10.0.3.10,63281,80,2,66,26699,64,1925458035,0,26,0.092
19:16:30.259,10.0.2.185,10.0.3.10,17197,80,1,68,22972,64,2928537861,0,28,0.097
19:16:30.327,10.0.2.187,10.0.3.10,13259,80,1,91,18276,64,577529403,0,51,0.068
19:16:30.386,10.0.2.51,10.0.3.10,58561,80,18,75,12800,64,331940747,0,35,0.059
19:16:30.443,10.0.2.54,10.0.3.10,24988,80,2,91,20927,64,884333523,0,51,0.057
19:16:30.506,10.0.2.187,10.0.3.10,4675,80,32,95,6181,64,1420156469,0,55,0.063
19:16:30.586,10.0.2.190,10.0.3.10,39356,80,2,83,4850,64,3427442483,0,43,0.08
19:16:30.642,10.0.2.191,10.0.3.10,9179,80,2,59,13077,64,51727188,0,19,0.056
19:16:30.730,10.0.2.56,10.0.3.10,31226,80,1,87,10550,64,409180459,0,47,0.088
19:16:30.818,10.0.2.58,10.0.3.10,13276,80,2,65,27400,64,2489357273,0,25,0.088
19:16:30.864,10.0.2.190,10.0.3.10,46430,80,24,97,1807,64,2694319579,0,57,0.046
19:16:30.934,10.0.2.118,10.0.3.10,12792,80,32,96,15302,64,2508229928,0,56,0.07
19:17:00.877,10.0.2.254,10.0.3.10,44976,80,24,99,23709,64,420427730,0,59,29.943
19:17:00.930,10.0.2.53,10.0.3.10,18713,80,18,51,1391,64,3917001917,0,11,0.053
19:17:01.010,10.0.2.185,10.0.3.10,13331,80,24,88,9842,64,3192694048,0,48,0.08
19:17:01.066,10.0.2.184,10.0.3.10,33988,80,1,86,5844,64,209792969,0,46,0.056
19:17:01.150,10.0.2.190,10.0.3.10,61108,80,1,100,28103,64,604275635,0,60,0.084
19:17:01.210,10.0.2.249,10.0.3.10,22404,80,24,97,19820,64,1887083450,0,57,0.06
19:17:01.274,10.0.2.125,10.0.3.10,47651,80,18,59,28733,64,2825289962,0,19,0.064
19:17:01.362,10.0.2.124,10.0.3.10,61127,80,32,83,7624,64,2538402148,0,43,0.088
19:17:01.410,10.0.2.191,10.0.3.10,1118,80,32,67,18589,64,2524418217,0,27,0.048
19:17:01.482,10.0.2.253,10.0.3.10,34138,80,2,98,19768,64,1662264674,0,58,0.072
19:17:01.546,10.0.2.253,10.0.3.10,25732,80,32,93,13834,64,1272966265,0,53,0.064
19:17:01.606,10.0.2.183,10.0.3.10,21695,80,32,75,2768,64,3682835201,0,35,0.06
19:17:01.654,10.0.2.129,10.0.3.10,29404,80,32,71,15794,64,3562494212,0,31,0.048
19:17:01.722,10.0.2.193,10.0.3.10,64475,80,1,60,26325,64,2619507535,0,20,0.068
19:17:01.814,10.0.2.120,10.0.3.10,43944,80,2,53,3212,64,391709819,0,13,0.092
19:17:01.906,10.0.2.128,10.0.3.10,6873,80,32,88,29005,64,723468011,0,48,0.092
19:17:01.990,10.0.2.187,10.0.3.10,30284,80,1,90,27057,64,818910741,0,50,0.084
19:17:02.066,10.0.2.52,10.0.3.10,41174,80,1,100,26259,64,2194648517,0,60,0.076
19:17:02.130,10.0.2.120,10.0.3.10,61058,80,32,69,28405,64,3171273074,0,29,0.064
19:17:02.226,10.0.2.181,10.0.3.10,4095,80,2,73,27307,64,1825306357,0,33,0.096
19:17:02.310,10.0.2.61,10.0.3.10,32408,80,1,97,20019,64,2384084860,0,57,0.084
19:17:02.362,10.0.2.181,10.0.3.10,15407,80,32,60,1687,64,2748609733,0,20,0.052
19:17:02.430,10.0.2.64,10.0.3.10,54068,80,18,86,20713,64,3893617402,0,46,0.068
19:17:02.502,10.0.2.62,10.0.3.10,8656,80,1,84,14226,64,3298205036,0,44,0.072
19:17:02.547,10.0.2.249,10.0.3.10,58567,80,1,89,22915,64,688958033,0,49,0.045
19:17:02.598,10.0.2.58,10.0.3.10,63049,80,2,94,27232,64,1976288492,0,54,0.051
19:17:02.654,10.0.2.123,10.0.3.10,34303,80,24,72,23156,64,490739032,0,32,0.056
19:17:02.694,10.0.2.187,10.0.3.10,42395,80,32,95,16456,64,531814824,0,55,0.04
19:17:02.751,10.0.2.254,10.0.3.10,56639,80,32,100,16480,64,1881607457,0,60,0.057
19:17:02.810,10.0.2.126,10.0.3.10,50073,80,24,94,18399,64,3068906285,0,54,0.059
19:17:02.866,10.0.2.56,10.0.3.10,30582,80,18,53,5320,64,1250957846,0,13,0.056
19:17:02.938,10.0.2.191,10.0.3.10,9228,80,24,90,17758,64,1112973609,0,50,0.072
19:17:02.999,10.0.2.64,10.0.3.10,16308,80,32,87,29919,64,3082838983,0,47,0.061
19:17:03.063,10.0.2.254,10.0.3.10,56517,80,18,58,16708,64,3548922143,0,18,0.064
19:17:03.168,10.0.2.61,10.0.3.10,28457,80,2,98,24964,64,80119871,0,58,0.105
19:17:03.242,10.0.2.194,10.0.3.10,26191,80,1,65,17277,64,2253061444,0,25,0.074
19:17:03.334,10.0.2.185,10.0.3.10,34404,80,18,91,15734,64,776327281,0,51,0.092
19:17:03.422,10.0.2.125,10.0.3.10,13838,80,32,50,27188,64,28644660,0,10,0.088
19:17:03.514,10.0.2.192,10.0.3.10,58462,80,1,56,11247,64,646975006,0,16,0.092
19:17:03.567,10.0.2.249,10.0.3.10,38492,80,18,92,4885,64,3783730259,0,52,0.053
19:17:03.649,10.0.2.250,10.0.3.10,19691,80,32,61,7255,64,217075205,0,21,0.082
19:17:03.730,10.0.2.252,10.0.3.10,47090,80,24,59,29144,64,1983501334,0,19,0.081
19:17:03.814,10.0.2.60,10.0.3.10,18102,80,18,82,13282,64,2005897605,0,42,0.084
19:17:03.862,10.0.2.190,10.0.3.10,15040,80,1,87,13656,64,1071963915,0,47,0.048
19:17:03.934,10.0.2.250,10.0.3.10,54486,80,1,63,6880,64,1882723246,0,23,0.072
19:17:04.022,10.0.2.118,10.0.3.10,39149,80,1,71,11437,64,709720698,0,31,0.088
19:17:04.106,10.0.2.250,10.0.3.10,43296,80,1,97,6199,64,3498796864,0,57,0.084
19:17:04.187,10.0.2.63,10.0.3.10,21526,80,18,87,23478,64,1831089584,0,47,0.081
19:17:04.266,10.0.2.58,10.0.3.10,34975,80,18,71,8400,64,433958460,0,31,0.079
19:17:04.330,10.0.2.122,10.0.3.10,44034,80,32,67,11952,64,2359493497,0,27,0.064
19:17:04.442,10.0.2.57,10.0.3.10,7628,80,24,99,24356,64,3832979214,0,59,0.112
19:17:04.510,10.0.2.249,10.0.3.10,49244,80,1,93,20117,64,2925799982,0,53,0.068
19:17:04.564,10.0.2.182,10.0.3.10,61432,80,1,51,16803,64,2109805699,0,11,0.054
19:17:04.606,10.0.2.191,10.0.3.10,42765,80,1,69,29063,64,663127907,0,29,0.042
19:17:04.670,10.0.2.60,10.0.3.10,12484,80,2,68,8276,64,3593556561,0,28,0.064
19:17:04.758,10.0.2.60,10.0.3.10,64191,80,32,85,11933,64,1569283592,0,45,0.088
19:17:04.822,10.0.2.248,10.0.3.10,52807,80,18,92,15798,64,460001575,0,52,0.064
19:17:04.898,10.0.2.56,10.0.3.10,38353,80,32,63,11986,64,3982671797,0,23,0.076
19:17:04.986,10.0.2.53,10.0.3.10,46151,80,1,77,20033,64,545089930,0,37,0.088
19:17:05.074,10.0.2.122,10.0.3.10,26158,80,2,55,2608,64,913382501,0,15,0.088
19:17:05.138,10.0.2.192,10.0.3.10,28253,80,18,58,27200,64,1319434082,0,18,0.064
19:17:05.186,10.0.2.129,10.0.3.10,64088,80,1,59,16020,64,3712335174,0,19,0.048
19:17:05.270,10.0.2.55,10.0.3.10,1060,80,32,58,18730,64,2189091122,0,18,0.084
19:17:05.326,10.0.2.124,10.0.3.10,48508,80,1,80,26342,64,3358821900,0,40,0.056
19:17:05.414,10.0.2.55,10.0.3.10,54151,80,24,57,12900,64,2628596224,0,17,0.088
19:17:05.490,10.0.2.117,10.0.3.10,15539,80,24,74,4740,64,359649366,0,34,0.076
19:17:05.538,10.0.2.252,10.0.3.10,48859,80,1,89,13490,64,2970728877,0,49,0.048
19:17:05.622,10.0.2.251,10.0.3.10,34446,80,1,87,8148,64,1173799196,0,47,0.084
19:17:05.674,10.0.2.250,10.0.3.10,8171,80,18,50,24134,64,2778005886,0,10,0.052
19:17:05.722,10.0.2.246,10.0.3.10,19456,80,32,73,10550,64,2849889328,0,33,0.048
19:17:05.766,10.0.2.185,10.0.3.10,36651,80,24,78,993,64,3173108655,0,38,0.044
19:17:05.826,10.0.2.54,10.0.3.10,43660,80,32,53,24362,64,136334129,0,13,0.06
19:17:05.914,10.0.2.51,10.0.3.10,12775,80,32,58,18491,64,425708304,0,18,0.088
19:17:05.978,10.0.2.253,10.0.3.10,40039,80,1,83,18148,64,2413268140,0,43,0.064
19:17:06.042,10.0.2.246,10.0.3.10,37405,80,18,55,22869,64,2459718866,0,15,0.064
19:17:06.106,10.0.2.62,10.0.3.10,38811,80,1,79,16347,64,2351742224,0,39,0.064
19:17:06.190,10.0.2.57,10.0.3.10,41280,80,2,75,10358,64,2081073754,0,35,0.084
19:17:06.274,10.0.2.254,10.0.3.10,10759,80,2,74,2068,64,1563806818,0,34,0.084
19:17:06.338,10.0.2.125,10.0.3.10,40134,80,32,90,9295,64,190107517,0,50,0.064
19:17:06.406,10.0.2.184,10.0.3.10,52405,80,32,88,28768,64,2351422099,0,48,0.068
19:17:06.462,10.0.2.183,10.0.3.10,1128,80,24,94,17111,64,874563910,0,54,0.056
19:17:06.506,10.0.2.193,10.0.3.10,14983,80,1,96,8170,64,3903936778,0,56,0.044
19:17:06.550,10.0.2.189,10.0.3.10,28442,80,24,98,27063,64,347724340,0,58,0.044
19:17:06.600,10.0.2.123,10.0.3.10,64323,80,18,97,28336,64,963595656,0,57,0.05
19:17:06.678,10.0.2.119,10.0.3.10,34628,80,32,69,26276,64,2536292633,0,29,0.078
19:17:06.722,10.0.2.121,10.0.3.10,53566,80,2,100,21389,64,3493929681,0,60,0.044
19:17:06.766,10.0.2.125,10.0.3.10,56896,80,1,75,6153,64,70916485,0,35,0.044
19:17:06.818,10.0.2.63,10.0.3.10,1854,80,18,55,4637,64,3913529907,0,15,0.052
19:17:06.866,10.0.2.246,10.0.3.10,59601,80,1,84,10902,64,1947721007,0,44,0.048
19:17:06.939,10.0.2.52,10.0.3.10,38967,80,24,69,2156,64,370993954,0,29,0.073
19:17:07.026,10.0.2.117,10.0.3.10,23353,80,24,83,25485,64,605375810,0,43,0.087
19:17:07.082,10.0.2.122,10.0.3.10,26295,80,24,66,7423,64,3233076129,0,26,0.056
19:17:07.158,10.0.2.192,10.0.3.10,5461,80,2,70,18166,64,1942450582,0,30,0.076
19:17:07.238,10.0.2.56,10.0.3.10,64435,80,32,83,21666,64,45106778,0,43,0.08
19:17:07.286,10.0.2.128,10.0.3.10,43371,80,32,62,29703,64,3400794433,0,22,0.048
19:17:07.382,10.0.2.126,10.0.3.10,41050,80,24,67,24707,64,2126607125,0,27,0.096
19:17:07.431,10.0.2.63,10.0.3.10,27261,80,24,91,5997,64,3310618568,0,51,0.049
19:17:07.526,10.0.2.58,10.0.3.10,30742,80,24,91,11554,64,813269978,0,51,0.095
19:17:07.594,10.0.2.116,10.0.3.10,45367,80,2,68,9451,64,1372477712,0,28,0.068
19:17:07.674,10.0.2.181,10.0.3.10,11122,80,18,58,23409,64,3185877500,0,18,0.08
19:17:07.718,10.0.2.189,10.0.3.10,54939,80,32,63,16383,64,1396176934,0,23,0.044
19:17:07.786,10.0.2.122,10.0.3.10,28164,80,32,56,7702,64,3372358974,0,16,0.068
19:17:07.863,10.0.2.190,10.0.3.10,39373,80,24,70,6669,64,2520626391,0,30,0.077
19:17:07.946,10.0.2.126,10.0.3.10,35088,80,2,80,1404,64,3885327861,0,40,0.083
19:17:08.030,10.0.2.121,10.0.3.10,33161,80,1,53,3435,64,2752377749,0,13,0.084
19:17:08.126,10.0.2.121,10.0.3.10,20730,80,24,100,2799,64,509255309,0,60,0.096
19:17:08.238,10.0.2.189,10.0.3.10,17322,80,18,64,6606,64,738933848,0,24,0.112
19:17:08.326,10.0.2.252,10.0.3.10,51046,80,1,79,10811,64,503214375,0,39,0.088
19:17:08.398,10.0.2.251,10.0.3.10,52474,80,32,66,17411,64,3135881857,0,26,0.072
19:17:08.470,10.0.2.252,10.0.3.10,2656,80,2,81,27280,64,2615377740,0,41,0.072
19:17:08.562,10.0.2.246,10.0.3.10,20405,80,24,81,2117,64,2370040432,0,41,0.092
19:17:08.636,10.0.2.53,10.0.3.10,24270,80,32,90,15742,64,1213683124,0,50,0.074
19:17:08.695,10.0.2.193,10.0.3.10,44614,80,24,63,3095,64,1250417431,0,23,0.059
19:17:08.774,10.0.2.55,10.0.3.10,19129,80,1,84,10257,64,2916534522,0,44,0.079
19:17:08.842,10.0.2.118,10.0.3.10,24705,80,24,91,23233,64,3397408506,0,51,0.068
19:17:08.910,10.0.2.124,10.0.3.10,54676,80,1,70,4710,64,1716824496,0,30,0.068
19:17:08.962,10.0.2.194,10.0.3.10,60154,80,1,93,29705,64,2813910149,0,53,0.052
19:17:09.022,10.0.2.185,10.0.3.10,11850,80,2,90,12397,64,3135114589,0,50,0.06
19:17:09.090,10.0.2.63,10.0.3.10,15876,80,18,67,29926,64,923323070,0,27,0.068
19:17:09.146,10.0.2.58,10.0.3.10,33365,80,24,72,10839,64,122960974,0,32,0.056
19:17:09.194,10.0.2.248,10.0.3.10,45338,80,18,84,9112,64,1147509828,0,44,0.048
19:17:09.263,10.0.2.123,10.0.3.10,30096,80,32,78,29546,64,2832179655,0,38,0.069
19:17:09.342,10.0.2.61,10.0.3.10,25115,80,2,60,16048,64,3803676115,0,20,0.079
19:17:09.386,10.0.2.118,10.0.3.10,7782,80,24,83,4056,64,2485028494,0,43,0.044
19:17:09.434,10.0.2.248,10.0.3.10,48288,80,18,76,28115,64,3974448678,0,36,0.048
19:17:09.502,10.0.2.116,10.0.3.10,38513,80,18,86,1654,64,1263587151,0,46,0.068
19:17:09.546,10.0.2.184,10.0.3.10,42038,80,1,53,27714,64,2880038439,0,13,0.044
19:17:09.606,10.0.2.254,10.0.3.10,48689,80,32,63,4887,64,368666536,0,23,0.06
19:17:09.682,10.0.2.129,10.0.3.10,5907,80,2,95,20821,64,182615089,0,55,0.076
19:17:09.730,10.0.2.55,10.0.3.10,58134,80,24,84,22286,64,3364748273,0,44,0.048
19:17:09.794,10.0.2.247,10.0.3.10,7944,80,32,97,10394,64,1370092945,0,57,0.064
19:17:09.842,10.0.2.129,10.0.3.10,3340,80,32,87,16739,64,417627796,0,47,0.048
19:17:09.914,10.0.2.250,10.0.3.10,26045,80,18,56,9647,64,844702268,0,16,0.072
19:17:09.966,10.0.2.54,10.0.3.10,5106,80,24,97,24713,64,1860783340,0,57,0.052
19:17:10.046,10.0.2.192,10.0.3.10,24489,80,24,73,14259,64,1129623436,0,33,0.08
19:17:10.138,10.0.2.122,10.0.3.10,6865,80,1,57,19392,64,822398305,0,17,0.092
19:17:10.218,10.0.2.121,10.0.3.10,11726,80,18,93,10276,64,3973651740,0,53,0.08
19:17:10.286,10.0.2.118,10.0.3.10,57750,80,32,50,6602,64,3000448942,0,10,0.068
19:17:10.374,10.0.2.64,10.0.3.10,52501,80,32,53,15311,64,549725909,0,13,0.088
19:17:10.414,10.0.2.248,10.0.3.10,36700,80,18,98,4040,64,1755789764,0,58,0.04
19:17:10.454,10.0.2.55,10.0.3.10,29691,80,18,76,13756,64,834172103,0,36,0.04
19:17:10.502,10.0.2.254,10.0.3.10,46969,80,24,93,24624,64,1133502652,0,53,0.048
19:17:10.570,10.0.2.248,10.0.3.10,25368,80,1,100,21275,64,54676974,0,60,0.068
19:17:10.630,10.0.2.129,10.0.3.10,13432,80,1,73,25685,64,814793216,0,33,0.06
19:17:10.718,10.0.2.53,10.0.3.10,3603,80,32,82,14049,64,1062141913,0,42,0.088
19:17:10.818,10.0.2.64,10.0.3.10,34789,80,32,58,28736,64,2018806450,0,18,0.1
19:17:10.898,10.0.2.246,10.0.3.10,19383,80,18,83,8730,64,3133266858,0,43,0.08
19:17:10.958,10.0.2.60,10.0.3.10,52517,80,32,65,5599,64,3669907824,0,25,0.06
19:17:11.050,10.0.2.61,10.0.3.10,59818,80,18,94,7834,64,1435560881,0,54,0.092
19:17:11.134,10.0.2.251,10.0.3.10,22758,80,1,62,10973,64,1788659759,0,22,0.084
19:17:11.218,10.0.2.62,10.0.3.10,33144,80,2,73,13197,64,3276399045,0,33,0.084
19:17:11.282,10.0.2.253,10.0.3.10,9972,80,32,77,7242,64,3754332600,0,37,0.064
19:17:11.358,10.0.2.121,10.0.3.10,39638,80,32,62,4932,64,1913739731,0,22,0.076
19:17:11.426,10.0.2.189,10.0.3.10,43352,80,1,53,24439,64,855081146,0,13,0.068
19:17:11.494,10.0.2.57,10.0.3.10,34781,80,24,71,3341,64,1151771327,0,31,0.068
19:17:11.538,10.0.2.192,10.0.3.10,1135,80,2,77,10902,64,632418954,0,37,0.044
19:17:11.610,10.0.2.123,10.0.3.10,52100,80,32,91,21921,64,3824443342,0,51,0.072
19:17:11.694,10.0.2.127,10.0.3.10,16202,80,18,85,2850,64,305279866,0,45,0.084
19:17:11.762,10.0.2.248,10.0.3.10,9335,80,1,91,25250,64,3144709640,0,51,0.068
19:17:11.850,10.0.2.252,10.0.3.10,32235,80,24,99,29603,64,1649332762,0,59,0.088
19:17:11.910,10.0.2.185,10.0.3.10,29765,80,18,86,28594,64,1869010963,0,46,0.06
19:17:11.990,10.0.2.126,10.0.3.10,43797,80,2,94,17824,64,876886444,0,54,0.08
19:17:12.062,10.0.2.190,10.0.3.10,64962,80,32,65,20861,64,793310784,0,25,0.072
19:17:12.110,10.0.2.192,10.0.3.10,32803,80,32,89,1376,64,3500384656,0,49,0.048
19:17:12.186,10.0.2.247,10.0.3.10,17956,80,18,69,3083,64,3403523779,0,29,0.076
19:17:12.234,10.0.2.253,10.0.3.10,4930,80,18,60,25249,64,1944979332,0,20,0.048
19:17:12.298,10.0.2.186,10.0.3.10,38651,80,32,58,10967,64,1318570312,0,18,0.064
19:17:12.382,10.0.2.249,10.0.3.10,50783,80,2,98,29094,64,318281102,0,58,0.084
19:17:12.434,10.0.2.125,10.0.3.10,48735,80,32,99,28366,64,1062133919,0,59,0.052
19:17:12.491,10.0.2.124,10.0.3.10,29464,80,1,86,18195,64,2482595770,0,46,0.057
19:17:12.550,10.0.2.126,10.0.3.10,46390,80,2,74,13637,64,2659189089,0,34,0.059
19:17:12.618,10.0.2.182,10.0.3.10,11361,80,18,98,25739,64,1933139657,0,58,0.068
19:17:12.691,10.0.2.247,10.0.3.10,10389,80,24,71,15271,64,1553007597,0,31,0.073
19:17:12.754,10.0.2.252,10.0.3.10,55379,80,18,53,14316,64,1459240544,0,13,0.063
19:17:12.806,10.0.2.51,10.0.3.10,51536,80,1,75,19575,64,1601981531,0,35,0.052
19:17:12.891,10.0.2.63,10.0.3.10,41249,80,32,89,25885,64,2188726544,0,49,0.085
19:17:12.986,10.0.2.182,10.0.3.10,48690,80,2,55,11199,64,591343586,0,15,0.095
19:17:13.058,10.0.2.188,10.0.3.10,20079,80,32,81,8484,64,3622697259,0,41,0.072
19:17:13.122,10.0.2.59,10.0.3.10,26076,80,24,67,622,64,1515759922,0,27,0.064
19:17:13.206,10.0.2.55,10.0.3.10,35982,80,1,58,27574,64,3126363163,0,18,0.084
19:17:13.282,10.0.2.54,10.0.3.10,40124,80,18,71,18742,64,847338686,0,31,0.076
19:17:13.350,10.0.2.61,10.0.3.10,17196,80,2,89,9049,64,1405554757,0,49,0.068
19:17:13.398,10.0.2.248,10.0.3.10,58849,80,24,87,21174,64,3679336588,0,47,0.048
19:17:13.434,10.0.2.193,10.0.3.10,60838,80,2,89,24089,64,1940013491,0,49,0.036
19:17:13.522,10.0.2.187,10.0.3.10,59691,80,2,100,28219,64,314416839,0,60,0.088
19:17:13.610,10.0.2.254,10.0.3.10,32986,80,24,51,23397,64,1415742746,0,11,0.088
19:17:13.679,10.0.2.181,10.0.3.10,25647,80,32,80,12897,64,121167500,0,40,0.069
19:17:13.746,10.0.2.185,10.0.3.10,7208,80,32,64,18366,64,3718654310,0,24,0.067
19:17:13.826,10.0.2.253,10.0.3.10,17668,80,1,98,19217,64,2941426976,0,58,0.08
19:17:13.918,10.0.2.124,10.0.3.10,60461,80,2,94,28865,64,2155591658,0,54,0.092
19:17:13.986,10.0.2.247,10.0.3.10,52663,80,32,68,23848,64,1467025995,0,28,0.068
19:17:14.022,10.0.2.181,10.0.3.10,58817,80,24,52,3432,64,2339649657,0,12,0.036
19:17:14.070,10.0.2.185,10.0.3.10,36020,80,24,83,11678,64,116483467,0,43,0.048
19:17:14.110,10.0.2.55,10.0.3.10,2525,80,24,50,13840,64,3759591813,0,10,0.04
19:17:14.170,10.0.2.121,10.0.3.10,63312,80,32,94,5288,64,3979474976,0,54,0.06
19:17:14.255,10.0.2.60,10.0.3.10,40443,80,32,67,7589,64,2866816295,0,27,0.085
19:17:14.318,10.0.2.189,10.0.3.10,51590,80,24,71,8187,64,3848583212,0,31,0.063
19:17:14.382,10.0.2.254,10.0.3.10,16629,80,32,90,5366,64,3173460062,0,50,0.064
19:17:14.446,10.0.2.188,10.0.3.10,14331,80,1,97,576,64,3051551869,0,57,0.064
19:17:14.511,10.0.2.193,10.0.3.10,33796,80,32,93,539,64,1813723128,0,53,0.065
19:17:14.622,10.0.2.251,10.0.3.10,33437,80,1,67,27066,64,2507620816,0,27,0.111
19:17:14.734,10.0.2.185,10.0.3.10,14445,80,18,95,9064,64,1133657267,0,55,0.112
19:17:14.806,10.0.2.252,10.0.3.10,47267,80,1,93,19790,64,1443033282,0,53,0.072
19:17:14.878,10.0.2.183,10.0.3.10,12895,80,18,76,2836,64,176311135,0,36,0.072
19:17:14.974,10.0.2.62,10.0.3.10,45842,80,18,52,11169,64,2933874457,0,12,0.096
19:17:15.070,10.0.2.127,10.0.3.10,29511,80,1,66,28055,64,2691181611,0,26,0.096
19:17:15.110,10.0.2.118,10.0.3.10,2651,80,1,92,17401,64,3516354312,0,52,0.04
19:17:15.182,10.0.2.250,10.0.3.10,56323,80,1,65,11233,64,3335412632,0,25,0.072
19:17:15.258,10.0.2.54,10.0.3.10,61334,80,24,99,17168,64,1785237570,0,59,0.076
